text,label
"I have occasional mild itching, and there's a waxy, scar-like flat patch with an indistinct border on my leg.",Basal Cell Carcinoma
"Got a dark spot that's been changing on my face, slightly raised and uneven",Melanoma
"I have cracked, dry skin that stings on my scalp.",Eczema
There's scaly red patches on my scalp -- covered in thick silvery scales -- that it hasn't changed much.,Psoriasis Lichen Planus
The skin on my wrist has changed. There's a dark spot that's been changing now. partly flat and partly raised within the same spot. it showed up recently.,Melanoma
"There's cracked, peeling skin on my groin and inner thigh with somewhat defined edges. dry and scaly. mild irritation.",Fungal Infections
"So on my eyelids there's a red patch, and no significant pain",Eczema
"So I've got a skin lesion on my shoulder, with occasional mild itching",Basal Cell Carcinoma
"So on my wrist there's a skin lesion, and no significant pain",Atopic Dermatitis
"I have a scaly, wart-like bump on my chest.",Seborrheic Keratoses
"There's a small, dry, crusty spot on my ears with irregular edges, and rough and flaky.",Benign Keratosis-like Lesions
I've got a dry patch on my neck.,Fungal Infections
I've had mild discomfort when I press on it for a while now. There's an inflamed patch on the back of my knuckles with a clearly defined circular border.,Viral Infections
Something showed up on my back. It's a ring-shaped rash with a raised scaly outer border and clearer skin in the middle with a distinct circular outer rim. dry and rough to the touch. intense itching and burning.,Fungal Infections
The skin around my eyes has changed. There's a cluster of small flesh-colored bumps now. smooth with a central dimple. it came on gradually.,Viral Infections
"A raised bump on my face, no real pain.",Atopic Dermatitis
It started as a raised bump on my face. Now dry and scaly. it's been there for a while.,Benign Keratosis-like Lesions
"There's a discolored spot on my hands, and mild irritation.",Eczema
"I noticed a flat, tan-colored mark on my shoulder, along with some mild discomfort.",Melanocytic Nevi
"I have some mild discomfort, along with red patches with silvery-white scales near my elbow with somewhat defined edges.",Psoriasis Lichen Planus
My skin on my groin and inner thigh is doing something weird -- a discolored spot,Fungal Infections
A dry patch on my leg. with somewhat defined edges.,Melanocytic Nevi
I'm not sure what a scaly area on my hands is -- flaky and rough and occasional mild soreness.,Psoriasis Lichen Planus
"A skin lesion on my feet, no real pain.",Melanoma
A reddish mark showed up on my chest a while back.,Psoriasis Lichen Planus
"There's a small, shiny, pearly bump near my knee -- smooth and shiny on the surface -- and mild itching.",Basal Cell Carcinoma
I notice mild irritation when my clothes rub against it. There's a single-colored mole that looks exactly the same as it did years ago near my elbow.,Melanocytic Nevi
I have a rough patch on my hands and honestly it's been there for a while,Viral Infections
"So on the back of my hands there's patches with blurry, ill-defined edges that spread gradually, and no significant pain",Eczema
"Lately I've had red, inflamed areas on my back that comes with occasional mild itching.",Eczema
"Weird skin irritation triggered by a certain soap or fabric on my forearm, rough and leathery feeling, no clue what it is",Eczema
I have a pigmented spot on my back. partly flat and partly raised within the same spot. it came on gradually. no significant pain.,Melanoma
I've had occasional mild itching for a while now. There's a scaly area on my back with somewhat defined edges.,Melanoma
I've got a skin lesion on my leg -- rough and flaky -- and no significant pain,Melanoma
A dark brown spot on my neck. rough and flaky.,Melanoma
"I'm worried about a waxy, scar-like area on my scalp because the scab keeps falling off and the raw area underneath comes back.",Basal Cell Carcinoma
"A rough, cauliflower-like bump with tiny black dots on the surface on my chest. with fuzzy borders.",Viral Infections
There's a patch on my ear. It looks like a pink bump with a sunken center. flaky and thickened. it's been there for several weeks.,Basal Cell Carcinoma
"I have mild irritation, and there's a scaly area on my face.",Atopic Dermatitis
I'm concerned about itchy red patches on my wrist that it showed up recently -- mild irritation.,Eczema
An inflamed patch on my back flares when the weather changes.,Melanocytic Nevi
"I've had no significant pain for a while now. There's a discolored spot on my neck with distinct, punched-out looking edges.",Viral Infections
On my hands: a red patch. it's been there for a while.,Eczema
"I noticed a thick, yellowed, crumbly nail that's lifting off the nail bed between my toes. rough-feeling in that spot. it showed up recently.",Fungal Infections
"Something on my groin and inner thigh looks like red, ring-shaped scaly patches and it's been there for several weeks",Fungal Infections
"Got sharply defined plaques with very clear, distinct edges on my feet and has lasted for months without going away",Psoriasis Lichen Planus
My skin on my wrist has been off. thick silvery-white scales that flake off in sheets. covered in thick silvery scales. no significant pain.,Psoriasis Lichen Planus
I've been watching a scaly area on my scalp and it's been there for several weeks. no discomfort unless I scratch it.,Seborrheic Keratoses
I have a single-colored mole that looks exactly the same as it did years ago near my knee with flaky and thickened.,Melanocytic Nevi
"There's a rough-surfaced growth on my arm with somewhat defined edges, and feels tender when pressed.",Benign Keratosis-like Lesions
"A red patch on my forearm, mild irritation.",Seborrheic Keratoses
I'm noticing thick red raised plaques on my lower back.,Psoriasis Lichen Planus
A discolored spot showed up on my neck and it's been there for a while,Eczema
I've had an inflamed patch on my leg for some time. flaky and thickened. no real pain.,Eczema
"I've had a red patch on my feet for a while, with mild irritation.",Eczema
"So I've got a perfectly round, evenly colored brown spot that hasn't changed at all on my back, with mild irritation",Melanocytic Nevi
I've had mild itching for a while now. There's an inflamed patch on my face with irregular edges.,Seborrheic Keratoses
"A rough, cauliflower-like bump with tiny black dots on the surface on my back. rough and flaky.",Viral Infections
I'm noticing plaques appearing exactly where my skin was scratched or injured on my hands.,Psoriasis Lichen Planus
"There's skin that breaks open and oozes when it flares on my neck, and mild itching.",Eczema
"Red, inflamed areas, on my face, dry and cracked to the touch.",Atopic Dermatitis
"So I've got a rough patch on my elbows and knees, with mild irritation",Psoriasis Lichen Planus
"When my clothes rub against it, a pigmented spot on my face gets worse.",Melanocytic Nevi
I've got an inflamed patch near my knee.,Eczema
"So on my scalp there's a spot with jagged, notched, irregular borders, and some mild discomfort",Melanoma
Plaques appearing exactly where my skin was scratched or injured showed up on my hands and it came on gradually,Psoriasis Lichen Planus
I notice mild irritation when it catches on something when my clothes rub against it. There's a raised bump on my feet.,Seborrheic Keratoses
There's a patch on my arm. It looks like skin that leaks clear fluid after scratching. dry and cracked to the touch. it's been there for several weeks.,Atopic Dermatitis
"The skin near my knee shows a mole with an uneven, asymmetrical shape, and I've been dealing with itching and occasional soreness around it.",Melanoma
"Weird skin prone to frequent infections from all the scratching on the folds of my elbows and knees, dry and rough to the touch, no clue what it is",Atopic Dermatitis
"Mild irritation -- a brown to dark brown raised plaque with a greasy, waxy feel on my scalp.",Seborrheic Keratoses
"A rough, cauliflower-like bump with tiny black dots on the surface near my knee. it showed up recently. mild irritation.",Viral Infections
"I notice mild irritation when it catches on something no particular trigger, it just appeared gradually. There's a waxy, 'stuck-on' looking growth that appears pasted onto the skin surface on my chest.",Seborrheic Keratoses
I've got a scaly area near my knee.,Seborrheic Keratoses
